ID,prompt,model,repeat,status,error,premise,hypothesis,raw_KB,original_item_f1,lemmatized_item_f1,unordered_item_f1,combined_item_f1,lemma_item_f1_delta,unordered_item_f1_delta,combined_item_f1_delta,best_scoring_modes,best_item_f1_gain_over_original,any_item_f1_gain,lemma_item_f1_gain,lemma_item_f1_loss,unordered_item_f1_gain,unordered_item_f1_loss,combined_item_f1_gain,combined_item_f1_loss,original_exact_match,original_best_reference_column,original_scored_prediction,original_scored_reference,original_tp,original_fp,original_fn,lemmatized_exact_match,lemmatized_best_reference_column,lemmatized_scored_prediction,lemmatized_scored_reference,lemmatized_tp,lemmatized_fp,lemmatized_fn,unordered_exact_match,unordered_best_reference_column,unordered_scored_prediction,unordered_scored_reference,unordered_tp,unordered_fp,unordered_fn,combined_exact_match,combined_best_reference_column,combined_scored_prediction,combined_scored_reference,combined_tp,combined_fp,combined_fn,lemma_new_exact_match,unordered_new_exact_match,combined_new_exact_match
2276230068.jpg#4r1e,lasha,google/gemini-3.1-flash-lite,4,valid,,A baby with star shades on.,A baby wearing glasses.,"isa_wn(star shade, glasses)",0.0,1.0,0.0,1.0,1.0,0.0,1.0,lemmas;combined,1.0,1,1,0,0,0,1,0,0,Jorryt_KB,"[[""star shade"", ""glasses""]]",[],0,1,0,1,Lasha_KB,"[[""star shade"", ""glass""]]","[[""star shade"", ""glass""]]",1,0,0,0,Jorryt_KB,"[[""glasses"", ""star shade""]]",[],0,1,0,1,Lasha_KB,"[[""glass"", ""star shade""]]","[[""glass"", ""star shade""]]",1,0,0,1,0,1
2276230068.jpg#4r1e,lasha,google/gemini-3.1-flash-lite,5,valid,,A baby with star shades on.,A baby wearing glasses.,"isa_wn(star shade, glasses)",0.0,1.0,0.0,1.0,1.0,0.0,1.0,lemmas;combined,1.0,1,1,0,0,0,1,0,0,Jorryt_KB,"[[""star shade"", ""glasses""]]",[],0,1,0,1,Lasha_KB,"[[""star shade"", ""glass""]]","[[""star shade"", ""glass""]]",1,0,0,0,Jorryt_KB,"[[""glasses"", ""star shade""]]",[],0,1,0,1,Lasha_KB,"[[""glass"", ""star shade""]]","[[""glass"", ""star shade""]]",1,0,0,1,0,1
2276230068.jpg#4r1e,lasha,google/gemini-3.5-flash,1,valid,,A baby with star shades on.,A baby wearing glasses.,"isa_wn(star shade, glasses); isa_wn(with, wear)",0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,lemmas;combined,0.6666666666666666,1,1,0,0,0,1,0,0,Jorryt_KB,"[[""star shade"", ""glasses""], [""with"", ""wear""]]",[],0,2,0,0,Lasha_KB,"[[""star shade"", ""glass""], [""with"", ""wear""]]","[[""star shade"", ""glass""]]",1,1,0,0,Jorryt_KB,"[[""glasses"", ""star shade""], [""wear"", ""with""]]",[],0,2,0,0,Lasha_KB,"[[""glass"", ""star shade""], [""wear"", ""with""]]","[[""glass"", ""star shade""]]",1,1,0,0,0,0
2276230068.jpg#4r1e,lasha,google/gemini-3.5-flash,2,valid,,A baby with star shades on.,A baby wearing glasses.,"isa_wn(star shade, glasses); isa_wn(with, wear)",0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,lemmas;combined,0.6666666666666666,1,1,0,0,0,1,0,0,Jorryt_KB,"[[""star shade"", ""glasses""], [""with"", ""wear""]]",[],0,2,0,0,Lasha_KB,"[[""star shade"", ""glass""], [""with"", ""wear""]]","[[""star shade"", ""glass""]]",1,1,0,0,Jorryt_KB,"[[""glasses"", ""star shade""], [""wear"", ""with""]]",[],0,2,0,0,Lasha_KB,"[[""glass"", ""star shade""], [""wear"", ""with""]]","[[""glass"", ""star shade""]]",1,1,0,0,0,0
2276230068.jpg#4r1e,lasha,google/gemini-3.5-flash,3,valid,,A baby with star shades on.,A baby wearing glasses.,"isa_wn(star shade, glasses); isa_wn(with, wear)",0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,lemmas;combined,0.6666666666666666,1,1,0,0,0,1,0,0,Jorryt_KB,"[[""star shade"", ""glasses""], [""with"", ""wear""]]",[],0,2,0,0,Lasha_KB,"[[""star shade"", ""glass""], [""with"", ""wear""]]","[[""star shade"", ""glass""]]",1,1,0,0,Jorryt_KB,"[[""glasses"", ""star shade""], [""wear"", ""with""]]",[],0,2,0,0,Lasha_KB,"[[""glass"", ""star shade""], [""wear"", ""with""]]","[[""glass"", ""star shade""]]",1,1,0,0,0,0
2276230068.jpg#4r1e,lasha,google/gemini-3.5-flash,4,valid,,A baby with star shades on.,A baby wearing glasses.,"isa_wn(star shade, glasses); isa_wn(with, wear)",0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,lemmas;combined,0.6666666666666666,1,1,0,0,0,1,0,0,Jorryt_KB,"[[""star shade"", ""glasses""], [""with"", ""wear""]]",[],0,2,0,0,Lasha_KB,"[[""star shade"", ""glass""], [""with"", ""wear""]]","[[""star shade"", ""glass""]]",1,1,0,0,Jorryt_KB,"[[""glasses"", ""star shade""], [""wear"", ""with""]]",[],0,2,0,0,Lasha_KB,"[[""glass"", ""star shade""], [""wear"", ""with""]]","[[""glass"", ""star shade""]]",1,1,0,0,0,0
2276230068.jpg#4r1e,lasha,google/gemini-3.5-flash,5,valid,,A baby with star shades on.,A baby wearing glasses.,"isa_wn(star shade, glasses); isa_wn(with, wear)",0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,lemmas;combined,0.6666666666666666,1,1,0,0,0,1,0,0,Jorryt_KB,"[[""star shade"", ""glasses""], [""with"", ""wear""]]",[],0,2,0,0,Lasha_KB,"[[""star shade"", ""glass""], [""with"", ""wear""]]","[[""star shade"", ""glass""]]",1,1,0,0,Jorryt_KB,"[[""glasses"", ""star shade""], [""wear"", ""with""]]",[],0,2,0,0,Lasha_KB,"[[""glass"", ""star shade""], [""wear"", ""with""]]","[[""glass"", ""star shade""]]",1,1,0,0,0,0
2276230068.jpg#4r1e,lasha,openai/gpt-5.4,3,valid,,A baby with star shades on.,A baby wearing glasses.,"isa_wn(shade, glasses)",0.0,1.0,0.0,1.0,1.0,0.0,1.0,lemmas;combined,1.0,1,1,0,0,0,1,0,0,Jorryt_KB,"[[""shade"", ""glasses""]]",[],0,1,0,1,Stefan_KB,"[[""shade"", ""glass""]]","[[""shade"", ""glass""]]",1,0,0,0,Jorryt_KB,"[[""glasses"", ""shade""]]",[],0,1,0,1,Stefan_KB,"[[""glass"", ""shade""]]","[[""glass"", ""shade""]]",1,0,0,1,0,1
2279906281.jpg#1r1e,lasha,anthropic/claude-haiku-4.5,1,valid,,A shirtless man is being filmed in the middle of a soccer field.,A topless male is being recorded on a sports field.,"isa_wn(shirtless, topless); isa_wn(filmed, recorded); isa_wn(soccer field, sports field); isa_wn(man, male)",0.75,1.0,0.75,1.0,0.25,0.0,0.25,lemmas;combined,0.25,1,1,0,0,0,1,0,0,Stefan_KB,"[[""filmed"", ""recorded""], [""man"", ""male""], [""shirtless"", ""topless""], [""soccer field"", ""sports field""]]","[[""film"", ""record""], [""man"", ""male""], [""shirtless"", ""topless""], [""soccer field"", ""sports field""]]",3,1,1,1,Stefan_KB,"[[""film"", ""record""], [""man"", ""male""], [""shirtless"", ""topless""], [""soccer field"", ""sport field""]]","[[""film"", ""record""], [""man"", ""male""], [""shirtless"", ""topless""], [""soccer field"", ""sport field""]]",4,0,0,0,Stefan_KB,"[[""filmed"", ""recorded""], [""male"", ""man""], [""shirtless"", ""topless""], [""soccer field"", ""sports field""]]","[[""film"", ""record""], [""male"", ""man""], [""shirtless"", ""topless""], [""soccer field"", ""sports field""]]",3,1,1,1,Stefan_KB,"[[""film"", ""record""], [""male"", ""man""], [""shirtless"", ""topless""], [""soccer field"", ""sport field""]]","[[""film"", ""record""], [""male"", ""man""], [""shirtless"", ""topless""], [""soccer field"", ""sport field""]]",4,0,0,1,0,1
2279906281.jpg#1r1e,lasha,anthropic/claude-haiku-4.5,2,valid,,A shirtless man is being filmed in the middle of a soccer field.,A topless male is being recorded on a sports field.,"isa_wn(shirtless, topless); isa_wn(filmed, recorded); isa_wn(soccer field, sports field); isa_wn(man, male)",0.75,1.0,0.75,1.0,0.25,0.0,0.25,lemmas;combined,0.25,1,1,0,0,0,1,0,0,Stefan_KB,"[[""filmed"", ""recorded""], [""man"", ""male""], [""shirtless"", ""topless""], [""soccer field"", ""sports field""]]","[[""film"", ""record""], [""man"", ""male""], [""shirtless"", ""topless""], [""soccer field"", ""sports field""]]",3,1,1,1,Stefan_KB,"[[""film"", ""record""], [""man"", ""male""], [""shirtless"", ""topless""], [""soccer field"", ""sport field""]]","[[""film"", ""record""], [""man"", ""male""], [""shirtless"", ""topless""], [""soccer field"", ""sport field""]]",4,0,0,0,Stefan_KB,"[[""filmed"", ""recorded""], [""male"", ""man""], [""shirtless"", ""topless""], [""soccer field"", ""sports field""]]","[[""film"", ""record""], [""male"", ""man""], [""shirtless"", ""topless""], [""soccer field"", ""sports field""]]",3,1,1,1,Stefan_KB,"[[""film"", ""record""], [""male"", ""man""], [""shirtless"", ""topless""], [""soccer field"", ""sport field""]]","[[""film"", ""record""], [""male"", ""man""], [""shirtless"", ""topless""], [""soccer field"", ""sport field""]]",4,0,0,1,0,1
2279906281.jpg#1r1e,lasha,anthropic/claude-haiku-4.5,3,valid,,A shirtless man is being filmed in the middle of a soccer field.,A topless male is being recorded on a sports field.,"isa_wn(shirtless, topless); isa_wn(filmed, recorded); isa_wn(soccer field, sports field); isa_wn(man, male)",0.75,1.0,0.75,1.0,0.25,0.0,0.25,lemmas;combined,0.25,1,1,0,0,0,1,0,0,Stefan_KB,"[[""filmed"", ""recorded""], [""man"", ""male""], [""shirtless"", ""topless""], [""soccer field"", ""sports field""]]","[[""film"", ""record""], [""man"", ""male""], [""shirtless"", ""topless""], [""soccer field"", ""sports field""]]",3,1,1,1,Stefan_KB,"[[""film"", ""record""], [""man"", ""male""], [""shirtless"", ""topless""], [""soccer field"", ""sport field""]]","[[""film"", ""record""], [""man"", ""male""], [""shirtless"", ""topless""], [""soccer field"", ""sport field""]]",4,0,0,0,Stefan_KB,"[[""filmed"", ""recorded""], [""male"", ""man""], [""shirtless"", ""topless""], [""soccer field"", ""sports field""]]","[[""film"", ""record""], [""male"", ""man""], [""shirtless"", ""topless""], [""soccer field"", ""sports field""]]",3,1,1,1,Stefan_KB,"[[""film"", ""record""], [""male"", ""man""], [""shirtless"", ""topless""], [""soccer field"", ""sport field""]]","[[""film"", ""record""], [""male"", ""man""], [""shirtless"", ""topless""], [""soccer field"", ""sport field""]]",4,0,0,1,0,1
2279906281.jpg#1r1e,lasha,anthropic/claude-haiku-4.5,4,valid,,A shirtless man is being filmed in the middle of a soccer field.,A topless male is being recorded on a sports field.,"isa_wn(shirtless, topless); isa_wn(filmed, recorded); isa_wn(soccer field, sports field); isa_wn(man, male)",0.75,1.0,0.75,1.0,0.25,0.0,0.25,lemmas;combined,0.25,1,1,0,0,0,1,0,0,Stefan_KB,"[[""filmed"", ""recorded""], [""man"", ""male""], [""shirtless"", ""topless""], [""soccer field"", ""sports field""]]","[[""film"", ""record""], [""man"", ""male""], [""shirtless"", ""topless""], [""soccer field"", ""sports field""]]",3,1,1,1,Stefan_KB,"[[""film"", ""record""], [""man"", ""male""], [""shirtless"", ""topless""], [""soccer field"", ""sport field""]]","[[""film"", ""record""], [""man"", ""male""], [""shirtless"", ""topless""], [""soccer field"", ""sport field""]]",4,0,0,0,Stefan_KB,"[[""filmed"", ""recorded""], [""male"", ""man""], [""shirtless"", ""topless""], [""soccer field"", ""sports field""]]","[[""film"", ""record""], [""male"", ""man""], [""shirtless"", ""topless""], [""soccer field"", ""sports field""]]",3,1,1,1,Stefan_KB,"[[""film"", ""record""], [""male"", ""man""], [""shirtless"", ""topless""], [""soccer field"", ""sport field""]]","[[""film"", ""record""], [""male"", ""man""], [""shirtless"", ""topless""], [""soccer field"", ""sport field""]]",4,0,0,1,0,1
2279906281.jpg#1r1e,lasha,anthropic/claude-haiku-4.5,5,valid,,A shirtless man is being filmed in the middle of a soccer field.,A topless male is being recorded on a sports field.,"isa_wn(shirtless, topless); isa_wn(filmed, recorded); isa_wn(soccer field, sports field); isa_wn(man, male)",0.75,1.0,0.75,1.0,0.25,0.0,0.25,lemmas;combined,0.25,1,1,0,0,0,1,0,0,Stefan_KB,"[[""filmed"", ""recorded""], [""man"", ""male""], [""shirtless"", ""topless""], [""soccer field"", ""sports field""]]","[[""film"", ""record""], [""man"", ""male""], [""shirtless"", ""topless""], [""soccer field"", ""sports field""]]",3,1,1,1,Stefan_KB,"[[""film"", ""record""], [""man"", ""male""], [""shirtless"", ""topless""], [""soccer field"", ""sport field""]]","[[""film"", ""record""], [""man"", ""male""], [""shirtless"", ""topless""], [""soccer field"", ""sport field""]]",4,0,0,0,Stefan_KB,"[[""filmed"", ""recorded""], [""male"", ""man""], [""shirtless"", ""topless""], [""soccer field"", ""sports field""]]","[[""film"", ""record""], [""male"", ""man""], [""shirtless"", ""topless""], [""soccer field"", ""sports field""]]",3,1,1,1,Stefan_KB,"[[""film"", ""record""], [""male"", ""man""], [""shirtless"", ""topless""], [""soccer field"", ""sport field""]]","[[""film"", ""record""], [""male"", ""man""], [""shirtless"", ""topless""], [""soccer field"", ""sport field""]]",4,0,0,1,0,1
2279906281.jpg#1r1e,lasha,google/gemma-3-4b-it,1,valid,,A shirtless man is being filmed in the middle of a soccer field.,A topless male is being recorded on a sports field.,"isa_wn(shirtless, topless); isa_wn(man, male); isa_wn(filmed, recorded); isa_wn(soccer field, sports field)",0.75,1.0,0.75,1.0,0.25,0.0,0.25,lemmas;combined,0.25,1,1,0,0,0,1,0,0,Stefan_KB,"[[""filmed"", ""recorded""], [""man"", ""male""], [""shirtless"", ""topless""], [""soccer field"", ""sports field""]]","[[""film"", ""record""], [""man"", ""male""], [""shirtless"", ""topless""], [""soccer field"", ""sports field""]]",3,1,1,1,Stefan_KB,"[[""film"", ""record""], [""man"", ""male""], [""shirtless"", ""topless""], [""soccer field"", ""sport field""]]","[[""film"", ""record""], [""man"", ""male""], [""shirtless"", ""topless""], [""soccer field"", ""sport field""]]",4,0,0,0,Stefan_KB,"[[""filmed"", ""recorded""], [""male"", ""man""], [""shirtless"", ""topless""], [""soccer field"", ""sports field""]]","[[""film"", ""record""], [""male"", ""man""], [""shirtless"", ""topless""], [""soccer field"", ""sports field""]]",3,1,1,1,Stefan_KB,"[[""film"", ""record""], [""male"", ""man""], [""shirtless"", ""topless""], [""soccer field"", ""sport field""]]","[[""film"", ""record""], [""male"", ""man""], [""shirtless"", ""topless""], [""soccer field"", ""sport field""]]",4,0,0,1,0,1
2279906281.jpg#1r1e,lasha,google/gemma-3-4b-it,2,valid,,A shirtless man is being filmed in the middle of a soccer field.,A topless male is being recorded on a sports field.,"isa_wn(shirtless, topless); isa_wn(man, male); isa_wn(filmed, recorded); isa_wn(soccer field, sports field)",0.75,1.0,0.75,1.0,0.25,0.0,0.25,lemmas;combined,0.25,1,1,0,0,0,1,0,0,Stefan_KB,"[[""filmed"", ""recorded""], [""man"", ""male""], [""shirtless"", ""topless""], [""soccer field"", ""sports field""]]","[[""film"", ""record""], [""man"", ""male""], [""shirtless"", ""topless""], [""soccer field"", ""sports field""]]",3,1,1,1,Stefan_KB,"[[""film"", ""record""], [""man"", ""male""], [""shirtless"", ""topless""], [""soccer field"", ""sport field""]]","[[""film"", ""record""], [""man"", ""male""], [""shirtless"", ""topless""], [""soccer field"", ""sport field""]]",4,0,0,0,Stefan_KB,"[[""filmed"", ""recorded""], [""male"", ""man""], [""shirtless"", ""topless""], [""soccer field"", ""sports field""]]","[[""film"", ""record""], [""male"", ""man""], [""shirtless"", ""topless""], [""soccer field"", ""sports field""]]",3,1,1,1,Stefan_KB,"[[""film"", ""record""], [""male"", ""man""], [""shirtless"", ""topless""], [""soccer field"", ""sport field""]]","[[""film"", ""record""], [""male"", ""man""], [""shirtless"", ""topless""], [""soccer field"", ""sport field""]]",4,0,0,1,0,1
2279906281.jpg#1r1e,lasha,google/gemma-3-4b-it,3,valid,,A shirtless man is being filmed in the middle of a soccer field.,A topless male is being recorded on a sports field.,"isa_wn(shirtless, topless); isa_wn(man, male); isa_wn(filmed, recorded); isa_wn(soccer field, sports field)",0.75,1.0,0.75,1.0,0.25,0.0,0.25,lemmas;combined,0.25,1,1,0,0,0,1,0,0,Stefan_KB,"[[""filmed"", ""recorded""], [""man"", ""male""], [""shirtless"", ""topless""], [""soccer field"", ""sports field""]]","[[""film"", ""record""], [""man"", ""male""], [""shirtless"", ""topless""], [""soccer field"", ""sports field""]]",3,1,1,1,Stefan_KB,"[[""film"", ""record""], [""man"", ""male""], [""shirtless"", ""topless""], [""soccer field"", ""sport field""]]","[[""film"", ""record""], [""man"", ""male""], [""shirtless"", ""topless""], [""soccer field"", ""sport field""]]",4,0,0,0,Stefan_KB,"[[""filmed"", ""recorded""], [""male"", ""man""], [""shirtless"", ""topless""], [""soccer field"", ""sports field""]]","[[""film"", ""record""], [""male"", ""man""], [""shirtless"", ""topless""], [""soccer field"", ""sports field""]]",3,1,1,1,Stefan_KB,"[[""film"", ""record""], [""male"", ""man""], [""shirtless"", ""topless""], [""soccer field"", ""sport field""]]","[[""film"", ""record""], [""male"", ""man""], [""shirtless"", ""topless""], [""soccer field"", ""sport field""]]",4,0,0,1,0,1
2279906281.jpg#1r1e,lasha,google/gemma-3-4b-it,4,valid,,A shirtless man is being filmed in the middle of a soccer field.,A topless male is being recorded on a sports field.,"isa_wn(shirtless, topless); isa_wn(man, male); isa_wn(filmed, recorded); isa_wn(soccer field, sports field)",0.75,1.0,0.75,1.0,0.25,0.0,0.25,lemmas;combined,0.25,1,1,0,0,0,1,0,0,Stefan_KB,"[[""filmed"", ""recorded""], [""man"", ""male""], [""shirtless"", ""topless""], [""soccer field"", ""sports field""]]","[[""film"", ""record""], [""man"", ""male""], [""shirtless"", ""topless""], [""soccer field"", ""sports field""]]",3,1,1,1,Stefan_KB,"[[""film"", ""record""], [""man"", ""male""], [""shirtless"", ""topless""], [""soccer field"", ""sport field""]]","[[""film"", ""record""], [""man"", ""male""], [""shirtless"", ""topless""], [""soccer field"", ""sport field""]]",4,0,0,0,Stefan_KB,"[[""filmed"", ""recorded""], [""male"", ""man""], [""shirtless"", ""topless""], [""soccer field"", ""sports field""]]","[[""film"", ""record""], [""male"", ""man""], [""shirtless"", ""topless""], [""soccer field"", ""sports field""]]",3,1,1,1,Stefan_KB,"[[""film"", ""record""], [""male"", ""man""], [""shirtless"", ""topless""], [""soccer field"", ""sport field""]]","[[""film"", ""record""], [""male"", ""man""], [""shirtless"", ""topless""], [""soccer field"", ""sport field""]]",4,0,0,1,0,1
2279906281.jpg#1r1e,lasha,google/gemma-3-4b-it,5,valid,,A shirtless man is being filmed in the middle of a soccer field.,A topless male is being recorded on a sports field.,"isa_wn(shirtless, topless); isa_wn(man, male); isa_wn(filmed, recorded); isa_wn(soccer field, sports field)",0.75,1.0,0.75,1.0,0.25,0.0,0.25,lemmas;combined,0.25,1,1,0,0,0,1,0,0,Stefan_KB,"[[""filmed"", ""recorded""], [""man"", ""male""], [""shirtless"", ""topless""], [""soccer field"", ""sports field""]]","[[""film"", ""record""], [""man"", ""male""], [""shirtless"", ""topless""], [""soccer field"", ""sports field""]]",3,1,1,1,Stefan_KB,"[[""film"", ""record""], [""man"", ""male""], [""shirtless"", ""topless""], [""soccer field"", ""sport field""]]","[[""film"", ""record""], [""man"", ""male""], [""shirtless"", ""topless""], [""soccer field"", ""sport field""]]",4,0,0,0,Stefan_KB,"[[""filmed"", ""recorded""], [""male"", ""man""], [""shirtless"", ""topless""], [""soccer field"", ""sports field""]]","[[""film"", ""record""], [""male"", ""man""], [""shirtless"", ""topless""], [""soccer field"", ""sports field""]]",3,1,1,1,Stefan_KB,"[[""film"", ""record""], [""male"", ""man""], [""shirtless"", ""topless""], [""soccer field"", ""sport field""]]","[[""film"", ""record""], [""male"", ""man""], [""shirtless"", ""topless""], [""soccer field"", ""sport field""]]",4,0,0,1,0,1
2279906281.jpg#1r1e,lasha,openai/gpt-5.4-mini,4,valid,,A shirtless man is being filmed in the middle of a soccer field.,A topless male is being recorded on a sports field.,"isa_wn(shirtless, topless); isa_wn(filmed, recorded); isa_wn(soccer field, sports field); isa_wn(man, male)",0.75,1.0,0.75,1.0,0.25,0.0,0.25,lemmas;combined,0.25,1,1,0,0,0,1,0,0,Stefan_KB,"[[""filmed"", ""recorded""], [""man"", ""male""], [""shirtless"", ""topless""], [""soccer field"", ""sports field""]]","[[""film"", ""record""], [""man"", ""male""], [""shirtless"", ""topless""], [""soccer field"", ""sports field""]]",3,1,1,1,Stefan_KB,"[[""film"", ""record""], [""man"", ""male""], [""shirtless"", ""topless""], [""soccer field"", ""sport field""]]","[[""film"", ""record""], [""man"", ""male""], [""shirtless"", ""topless""], [""soccer field"", ""sport field""]]",4,0,0,0,Stefan_KB,"[[""filmed"", ""recorded""], [""male"", ""man""], [""shirtless"", ""topless""], [""soccer field"", ""sports field""]]","[[""film"", ""record""], [""male"", ""man""], [""shirtless"", ""topless""], [""soccer field"", ""sports field""]]",3,1,1,1,Stefan_KB,"[[""film"", ""record""], [""male"", ""man""], [""shirtless"", ""topless""], [""soccer field"", ""sport field""]]","[[""film"", ""record""], [""male"", ""man""], [""shirtless"", ""topless""], [""soccer field"", ""sport field""]]",4,0,0,1,0,1
2279906281.jpg#1r1e,lasha,openai/gpt-oss-20b,1,valid,,A shirtless man is being filmed in the middle of a soccer field.,A topless male is being recorded on a sports field.,"isa_wn(shirtless, topless); isa_wn(man, male); isa_wn(filmed, recorded); isa_wn(soccer field, sports field)",0.75,1.0,0.75,1.0,0.25,0.0,0.25,lemmas;combined,0.25,1,1,0,0,0,1,0,0,Stefan_KB,"[[""filmed"", ""recorded""], [""man"", ""male""], [""shirtless"", ""topless""], [""soccer field"", ""sports field""]]","[[""film"", ""record""], [""man"", ""male""], [""shirtless"", ""topless""], [""soccer field"", ""sports field""]]",3,1,1,1,Stefan_KB,"[[""film"", ""record""], [""man"", ""male""], [""shirtless"", ""topless""], [""soccer field"", ""sport field""]]","[[""film"", ""record""], [""man"", ""male""], [""shirtless"", ""topless""], [""soccer field"", ""sport field""]]",4,0,0,0,Stefan_KB,"[[""filmed"", ""recorded""], [""male"", ""man""], [""shirtless"", ""topless""], [""soccer field"", ""sports field""]]","[[""film"", ""record""], [""male"", ""man""], [""shirtless"", ""topless""], [""soccer field"", ""sports field""]]",3,1,1,1,Stefan_KB,"[[""film"", ""record""], [""male"", ""man""], [""shirtless"", ""topless""], [""soccer field"", ""sport field""]]","[[""film"", ""record""], [""male"", ""man""], [""shirtless"", ""topless""], [""soccer field"", ""sport field""]]",4,0,0,1,0,1
2279906281.jpg#1r1e,lasha,openai/gpt-oss-20b,4,valid,,A shirtless man is being filmed in the middle of a soccer field.,A topless male is being recorded on a sports field.,"isa_wn(shirtless man, topless male); isa_wn(filmed, recorded); isa_wn(soccer field, sports field)",0.2857142857142857,0.5714285714285714,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.0,0.2857142857142857,lemmas;combined,0.2857142857142857,1,1,0,0,0,1,0,0,Stefan_KB,"[[""filmed"", ""recorded""], [""shirtless man"", ""topless male""], [""soccer field"", ""sports field""]]","[[""film"", ""record""], [""man"", ""male""], [""shirtless"", ""topless""], [""soccer field"", ""sports field""]]",1,2,3,0,Stefan_KB,"[[""film"", ""record""], [""shirtless man"", ""topless male""], [""soccer field"", ""sport field""]]","[[""film"", ""record""], [""man"", ""male""], [""shirtless"", ""topless""], [""soccer field"", ""sport field""]]",2,1,2,0,Stefan_KB,"[[""filmed"", ""recorded""], [""shirtless man"", ""topless male""], [""soccer field"", ""sports field""]]","[[""film"", ""record""], [""male"", ""man""], [""shirtless"", ""topless""], [""soccer field"", ""sports field""]]",1,2,3,0,Stefan_KB,"[[""film"", ""record""], [""shirtless man"", ""topless male""], [""soccer field"", ""sport field""]]","[[""film"", ""record""], [""male"", ""man""], [""shirtless"", ""topless""], [""soccer field"", ""sport field""]]",2,1,2,0,0,0
2279906281.jpg#1r1e,lasha,openai/gpt-oss-20b,5,valid,,A shirtless man is being filmed in the middle of a soccer field.,A topless male is being recorded on a sports field.,"isa_wn(shirtless man, topless male); isa_wn(filmed, recorded); isa_wn(soccer field, sports field)",0.2857142857142857,0.5714285714285714,0.2857142857142857,0.5714285714285714,0.2857142857142857,0.0,0.2857142857142857,lemmas;combined,0.2857142857142857,1,1,0,0,0,1,0,0,Stefan_KB,"[[""filmed"", ""recorded""], [""shirtless man"", ""topless male""], [""soccer field"", ""sports field""]]","[[""film"", ""record""], [""man"", ""male""], [""shirtless"", ""topless""], [""soccer field"", ""sports field""]]",1,2,3,0,Stefan_KB,"[[""film"", ""record""], [""shirtless man"", ""topless male""], [""soccer field"", ""sport field""]]","[[""film"", ""record""], [""man"", ""male""], [""shirtless"", ""topless""], [""soccer field"", ""sport field""]]",2,1,2,0,Stefan_KB,"[[""filmed"", ""recorded""], [""shirtless man"", ""topless male""], [""soccer field"", ""sports field""]]","[[""film"", ""record""], [""male"", ""man""], [""shirtless"", ""topless""], [""soccer field"", ""sports field""]]",1,2,3,0,Stefan_KB,"[[""film"", ""record""], [""shirtless man"", ""topless male""], [""soccer field"", ""sport field""]]","[[""film"", ""record""], [""male"", ""man""], [""shirtless"", ""topless""], [""soccer field"", ""sport field""]]",2,1,2,0,0,0
2281,lasha,openai/gpt-5.4-mini,2,valid,,A dog is opening a can of food,A dog is biting a can,"isa_wn(opening, biting); isa_wn(can of food, can)",0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,lemmas;combined,0.6666666666666666,1,1,0,0,0,1,0,0,Stefan_KB,"[[""can of food"", ""can""], [""opening"", ""biting""]]",[],0,2,0,0,Ettore_KB,"[[""can of food"", ""can""], [""open"", ""bite""]]","[[""open"", ""bite""]]",1,1,0,0,Stefan_KB,"[[""biting"", ""opening""], [""can"", ""can of food""]]",[],0,2,0,0,Ettore_KB,"[[""bite"", ""open""], [""can"", ""can of food""]]","[[""bite"", ""open""]]",1,1,0,0,0,0
2281,lasha,openai/gpt-5.4-mini,3,valid,,A dog is opening a can of food,A dog is biting a can,"isa_wn(opening, biting); isa_wn(can of food, can)",0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,lemmas;combined,0.6666666666666666,1,1,0,0,0,1,0,0,Stefan_KB,"[[""can of food"", ""can""], [""opening"", ""biting""]]",[],0,2,0,0,Ettore_KB,"[[""can of food"", ""can""], [""open"", ""bite""]]","[[""open"", ""bite""]]",1,1,0,0,Stefan_KB,"[[""biting"", ""opening""], [""can"", ""can of food""]]",[],0,2,0,0,Ettore_KB,"[[""bite"", ""open""], [""can"", ""can of food""]]","[[""bite"", ""open""]]",1,1,0,0,0,0
2281,lasha,openai/gpt-5.4-mini,5,valid,,A dog is opening a can of food,A dog is biting a can,"isa_wn(opening, biting)",0.0,1.0,0.0,1.0,1.0,0.0,1.0,lemmas;combined,1.0,1,1,0,0,0,1,0,0,Stefan_KB,"[[""opening"", ""biting""]]",[],0,1,0,1,Ettore_KB,"[[""open"", ""bite""]]","[[""open"", ""bite""]]",1,0,0,0,Stefan_KB,"[[""biting"", ""opening""]]",[],0,1,0,1,Ettore_KB,"[[""bite"", ""open""]]","[[""bite"", ""open""]]",1,0,0,1,0,1
